,votes,user_id,review_id,text,business_id,stars,date,type
875,"{u'funny': 0, u'useful': 1, u'cool': 0}",f1rFU7s8I89kpELGSQz0Yw,saCI6zSfCr--f-fGF2gALg,"b&n allowed lounge areas anymore? used love studying doing work comfy chairs sit allllll day    feel like 4 years haven't single b&n areas anymore  love books felt b&n good deal  i'm fan particular location big  pretty clean!

the starbucks area okay  starbucks employees types locations best  don't coffee obviously  annoying don't starbucks giftcards - believe b&n giftcards apply b&n membership discount bathrooms pretty atrocious  hold advise hold parking: location shopping area  wouldn't say private lot se, open lot actual 'street parking '",HwwEfnZKLNOUoqfgcwAgcQ,3,04-09-14,review
876,"{u'funny': 0, u'useful': 0, u'cool': 0}",p3MF38R3Htt3ZWyPJMTFgQ,Wowy2VJe0Sgrg56ebG95nw,"love books  love look hold read cover, thumb pages, finally love dig juicy story  i'm area love coming latte book browsing/reading  time cave buy book store clean employees helpful kind  entrances/exits available, fairly large section movies & music, study guides, organized sections like self-help history  personally love variety cook books  attractive points store cafe  come sit read magazine book just chill  downside chairs aren't super comfortable cafe usually packed people  wish seating options store convenient location come kill time like mentioned  there's lot come browse!",HwwEfnZKLNOUoqfgcwAgcQ,4,03-03-15,review
877,"{u'funny': 0, u'useful': 0, u'cool': 0}",llDv_SNiYPmMrQA8cIxLIQ,T9naN0bxvZAYoJ1j5F6c6w,like book better place book store  barnes noble carries long history excellence  extensive selection friendly staff willing book seeking ,HwwEfnZKLNOUoqfgcwAgcQ,5,26-04-15,review
878,"{u'funny': 3, u'useful': 3, u'cool': 3}",UgPa7ByY6r7R9nQPC6HAyA,gGHuOruF06wIe17vMrd0JQ,"time waterfront end coming time  like store daunting huge   pretty time come haven't hit starbucks middle walkable waterfront retail stores isn't far away there's seating starbucks middle just feels cramped   store changed special clearance stuff alternative entrance music movies   store pretty organized type children's, fiction, magazines, games toys there's pretty everybody   nook section pretty right walk main entrance   like store wonder long exist like amazon e-readers changing people material days ",HwwEfnZKLNOUoqfgcwAgcQ,3,04-08-15,review
879,"{u'funny': 0, u'useful': 0, u'cool': 0}",674u01xn48lxSNF0tn3HrQ,_fbe7zqSEAZuililUgl8ew,went barnes noble waterfront 3 books list        books wanted author   went look phone     barnes noble wifi blocked   wanted sign allow access information      long story short 3 books looking $4 amazon    lost customer ,HwwEfnZKLNOUoqfgcwAgcQ,1,07-09-15,review
880,"{u'funny': 0, u'useful': 0, u'cool': 0}",dFCCEfBMfeQHdowsHqp7qg,7XfdKNcj6MKTMI3GH0Fs2Q,food amazing  deal soup salad 6 95! drinks starbucks deserts cheesecake factory  i'm eating right tomato caprese delicious soup homemade chicken noodle soup awesome tiramisu cup  try you're waterfront homestead ,HwwEfnZKLNOUoqfgcwAgcQ,5,20-11-15,review
881,"{u'funny': 10, u'useful': 14, u'cool': 14}",ckLyJAIbb4Do-ymu8fwMQQ,3qcgKgqpVv1JCXw96R4Arg,"stopped yesterday looking specific   wanted book lateral thinking puzzles type mini mysteries  know, kind short story (2 3 pages) type problem 'who-done-it' solve end  bestie pool lot summer thought fun sit read lounging  used read time younger thought different  yes, know check online hey, any-who    easily ""customer service"" area, located middle store  round kiosk  woman waited employee  5 employees standing kiosk, talking  workers notices comes help  tell i'm searching quickly looks computer  takes area puzzles, crosswords, sudokus, coloring books,  tell aren't i'm looking  said magazines  goes check look  comes magazines, isn't i'm interested  (sorry c dub)  thank continue browse  pros: place clean organized  areas pretty marked genre, discount books, cards,  guy assisted friendly tried helpful possible  cons: didn't looking  appropriate bunch staff standing middle store lot customers ",HwwEfnZKLNOUoqfgcwAgcQ,3,29-06-16,review
882,"{u'funny': 0, u'useful': 0, u'cool': 0}",FLxgiNF9rsiXR-zbEcWBRQ,CS-bs5QdKEIkfASAXr-RQQ,"favorite places pittsburgh friends  good place chill, eat, drink watch game, maybe pool  food bad, pretty good deals budget  ""dollar burger night"" build burger fun, patties dry remember sauced  iceberg wedge salad good salad wings arent good like, tried spicy killer ones didnt drink water  overall nice place cleaner bars serves better food places ",EoAY1JSVeJriBzId8lUQwQ,3,06-01-09,review
883,"{u'funny': 1, u'useful': 0, u'cool': 0}",6gAUg6gUBZT4bYCQztZxgA,G3VRT57ykEMMsWJsaXohuA,"nice venue,  good food, great beer, awful service   staying sheraton i've patronized bar louie dozen times recently screw order fashion single time, exception ",EoAY1JSVeJriBzId8lUQwQ,3,28-05-09,review
884,"{u'funny': 0, u'useful': 2, u'cool': 0}",TckShYnQa0eD3WQxdoE3GQ,px41z19HKaSQnTCRNVn2Ww,"stopped yesterday rob matt golf drinks prior seeing hangover"" loews street   incidentally, hangover"" funniest movies i've seen years worth $10 theater   okay, restaurant space nice   plenty hightops, plasmas booths   spacious outdoor seating open windows   sat bar greeted relatively quickly bartender tending pretty bar   ordered guinness usual, rob ordered long island iced tea matt miller light   make sure tell want shelf tea you'll getting stuff plastic bottles   sampled rob's long island tea good way sours   ordered better little guidance bartender   bartender okay, friendly quick pours   don't remember usually good sign   ordered things appetizer menu   started chips salsa   chips crisp served warm salsa spice colors little kind looked like color pea soup   rob ordered philly cheese steak sliders   tried okay guess  bun warm pretty loaded cheese onions   asked mayo said bizarre giant eagle couple blocks away   pretty sums experiences bar louie's i've   kind just come rarely make real effort service   maybe i'm critical    tried order baked goat cheese,    settled hummus appetizer   surprisingly pretty good   pita warm toasted hummus lots flavor tabouleh edible   probably best stick simple stuff dining   matt hot wings tried okay, pretty standard mass produced chicken wing   place isn't bad   want grab drink movie you're concerned convenience necessarily friendly service really good food worse ",EoAY1JSVeJriBzId8lUQwQ,2,08-06-09,review
885,"{u'funny': 0, u'useful': 0, u'cool': 0}",WMTm9HHRA3EewoxTX1Gleg,zQMYRBYUkI1FrHxWUi0W-g,"fantastic food  place mainly ""bar"" does crowded really like pizza   fact i've bad meal   staff ussually helpful does bit loud inside crowded ",EoAY1JSVeJriBzId8lUQwQ,4,24-06-09,review
886,"{u'funny': 0, u'useful': 0, u'cool': 0}",xqk-h7HAGyUlVbvEUUf67Q,b9MLbiPaZad4fVZSo6Y69A,"don't think getting pretzel dippers pretzel sticks honey mustard, cinnamon butter, spicy queso dip  queso favorite delish  got bruschetta garlicky delicious  5-7 m-f 1/2 appetizers able pretzel sticks bruschetta 7 bucks meal  menu pretty wide range- friend enjoyed pear chicken salad  didn't drinks looked good   ",EoAY1JSVeJriBzId8lUQwQ,4,01-07-09,review
887,"{u'funny': 0, u'useful': 0, u'cool': 0}",Xmuk68liVfhyG-WfsUt_hg,coo_9tw9F8Z-u4W1Ac9iBQ,"absolute you're going movie want drink ($3 drafts $5 special martinis) half-off apps weekday 5 7  bothered special martinis actually resembled real martini  gin vermouth used, purees champagne floats flavored vodkas small plates good ""upscale"" bar food  half-price apps make cheap, nice, dinner movie - great, great specials  buy full-priced dinner  aside apps grabbed outstanding price  baked goat cheese small delicious, tempura fried shrimp just right sauces didn't match exactly warned seats make feel like you're going swallowed  seriously, booth like sitting mouth whale ",EoAY1JSVeJriBzId8lUQwQ,3,11-08-09,review
888,"{u'funny': 0, u'useful': 0, u'cool': 0}",WgZoTeruB97OkN2-XPOUKA,r2fw-9BaySlg1O_pYH37Hw,"pros: great view city river good weather     lovely loud large groups
varied menu original items
great place watch game inside huge bar
fun location
good place towners cons: food went yesterday great   got wrong sandwich, order wasn't described kitchen ""lots things""  (tell order, deliver meal elements plate )  loud--not place romantic date   bathroom condition really bad server did comp appetizer, friendly   just failed wow  view great, did enjoy walking seeing fountain dance ""pour sugar  seriously?!?!?  yes!   classy eh?",EoAY1JSVeJriBzId8lUQwQ,3,15-09-09,review
889,"{u'funny': 0, u'useful': 0, u'cool': 0}",EjxE1dW0WVqOezpKqFN5kQ,qI3PkY18egrHZ4dkA0HjoA,"went saturday night following movie loews   sat bar watched olympics  multiple large flatscreen tvs    ordered calamari shrimp quesadillas    calamari crisp plentiful quesadilla missed mark    wasnt crispy tasty sauscy instead gooey    menu large reminds epcot different ethnicities represented    gordan ramsey probably comment lack focus sight    miller lites $4 pop big downer got $85 apps multiple miller lites   great atmosphere probably fine place watch pens game food looks like hit miss

all drive road south post movie food grub tottie ",EoAY1JSVeJriBzId8lUQwQ,3,15-02-10,review
890,"{u'funny': 2, u'useful': 1, u'cool': 0}",8GccAq9PTpIWlp0gnCHoRQ,ajHJ96DMut7VxaqsSIWKPw,"words ""epic fail"" thrown lot days    really feel like apply situation went friday, april 2 arrived 5:10pm   busy, crowded    waiting table   half price apps drinks -- ordered 5:20 food (just appetizers, mind   ) didn't arrive till 6pm   drinks ordered unbelievably slow   placed order 6 draft beers 6:15   arrived 6:52   *37 minutes beer 7:00, canceling food orders we'd given waiting hour   just wanted leave instead comping added 18% gratuity bills   uhhhh yeah   thanks giving reason come    finally able leave 7:30 bar louie:  dead ",EoAY1JSVeJriBzId8lUQwQ,1,02-04-10,review
891,"{u'funny': 0, u'useful': 0, u'cool': 0}",_vS9qNQvx8wVUOIkj4qfAg,ONysMqLW7Qu1p_qoHX1Mrg,"service good food consistent, usually come happy hour apps half there's great deals drinks things stand veggie wrap, fried zucchini, hummus tabuleh tzatziki platter, house salad ranch ranch good eat spoon)",EoAY1JSVeJriBzId8lUQwQ,3,11-01-11,review
892,"{u'funny': 2, u'useful': 3, u'cool': 0}",4q3czSXkHBPkW21RdzpJ2A,w3oXpAr8xSsROVwnn5XrCw,"let just say used place loved remember you'd good food, great service general pleasant experience months you'd day decide realized changed way place longer familiar  bar louie

i say food bad  order pretzel sticks appetizer cinnamon sauce tasted like water pretzels stale  say ate shame   sandwich mario) good comes bad:

1  fruit flies  felt like eating garbage dump  point new drink flew beer  understand establishment indoor/outdoor place reason 15 fruit flies hover table 2  place enormous nice, worked server  girl looked like heart attack stopped moving 3  number service general good  totally blame girl did best  mean  i've played diner dash ipad, know happens place fills quickly working sad place love turns place want  think i'm generous giving stars used love rate low  hopes gets better, like absentee father it'll just let ",EoAY1JSVeJriBzId8lUQwQ,2,30-06-11,review
893,"{u'funny': 0, u'useful': 0, u'cool': 0}",xeBOz-J1YEnmk95bFBqpBA,hJl_2unwLuzprKbxq1MF1w,"going movie started 9:40pm  2 got bar louie 8:30   sat outside, nearly 30 minutes waiter stopped order   tried stopping waitress told isn't table'   finally waiter took order   1 sam adams light bottle, pineapple juice+vodka   15minutes waiter (maybe manager don't know) asked waited  said yes, told waiting   left, (different) waitress came bring drinks   wrong   date given vodka rocks  given sam adams   took 10 minutes correct order served   told bring round check   20 minutes returned   forgot check time time movie   date asked check leave   finally brought gave card, came signed left hurry catch movie 2 bottle beers, 2 pineapple juice + vodka charged $31 03  didn't time complain ask  won't going ",EoAY1JSVeJriBzId8lUQwQ,1,31-07-11,review
894,"{u'funny': 0, u'useful': 0, u'cool': 0}",1zX6tmYdu9QZHTm4fVwp0w,8OZ2ZrOKYVuWA-XujDXZjg,food ok  waitress huge air head  waited 25 min $7 00 beer  got reminded  just disappointing chain restaurant disguised local commodity ,EoAY1JSVeJriBzId8lUQwQ,3,06-09-11,review
895,"{u'funny': 0, u'useful': 0, u'cool': 0}",So32N7bSbUd1RwhFtI6jTQ,Tu3ekSanVFyXCqyH43GVCQ,"wouldn't  travel way dinner resturant enjoy having meal homestead water  visits enjoyed tempura shrimp  dipping sauce die   i've craveing tempura shrimp, accompanying sauces  time dinner birthday dinner big sister  resturant sentimental value  attach eating having special night waterfront  bar louie flavorful fun dishes bar food, ",EoAY1JSVeJriBzId8lUQwQ,3,12-05-12,review
896,"{u'funny': 0, u'useful': 1, u'cool': 0}",So32N7bSbUd1RwhFtI6jTQ,uRGtZ3CXD1VKQ3HoBzvNIw,"ratio wait staff diners 3:1 you'd think service!!!

nothing erks seeing idol wait staff hungry patrons  rarely walk restaurant having eaten  came saturday ay 6pm  diners food table didn't drinks 15 minutes counted 9 waitress counted 9 waitresses came table drink order  just looks tell staying longer total train wreck  15 minutes waitress counting left bellies ",EoAY1JSVeJriBzId8lUQwQ,1,24-05-12,review
897,"{u'funny': 0, u'useful': 1, u'cool': 0}",rkmM0Ku4NmG6gE5DaaEntA,ke__gN_ROqxhQFQFlwMmMg,"looking apartment really nice, sunny day decided drive waterfront walk  great day hit bar louie drinks appetizers giving star, deserves waitress nice, bit inattentive, hummus app ordered pretty damn good  outside bar louie leaves lot desired probably place i've charge $10 mixed drinks  ridiculous  bar louie upscale restaurant, wish paying $60 drinks appetizers insanity defined  mentioned waitress friendly, definitely did come check  really wanted like place things heard drinks really damn good, want spend kind money, i'll good service ",EoAY1JSVeJriBzId8lUQwQ,1,02-07-12,review
898,"{u'funny': 1, u'useful': 2, u'cool': 1}",ulik60Aw4MMl3fKi78B_fg,bfOkiYakVLbbG0vo7fRYSQ,"came night appetizers movie, hoping able write review food  unfortunately, service bad left chance order  seats bar taps  sitting 5 minutes acknowledged, thought able moved different pair seats middle bar, grabbing menus way ready order  fairly busy, like people standing bar trying drinks - seated i'm sure face busier times  sat new seats 15 minutes timed - exaggerating), acknowledged  think bartender acknowledge tell despite staring time, make eye contact  hope fluke probably ",EoAY1JSVeJriBzId8lUQwQ,1,04-07-12,review
899,"{u'funny': 1, u'useful': 1, u'cool': 1}",-OUKIatcSXuF-40IHcarwA,dQwi6pB2n9EK5RK3UG2nCA,went drinks nachos nice establishment   nachos good drinks pricy t expected setting like place   places outside patio huge bar doesnt seat nice cozy setting upstairs   relax enjoy good food thumbs ,EoAY1JSVeJriBzId8lUQwQ,4,22-08-12,review
900,"{u'funny': 0, u'useful': 1, u'cool': 0}",Bq-4Wan0Y2klBlgqWWaEjA,C3lqt6om7TtlEUDxA6E_8Q,"absolute worst service bar restaraunt   looking reviews,   options waterfront, suggest try stay far away place!",EoAY1JSVeJriBzId8lUQwQ,1,25-10-12,review
901,"{u'funny': 0, u'useful': 0, u'cool': 0}",vJxXGprSf3ZQkvOfmldPFw,yKVQrSWLdWQB6mEb9OA0og,"i've eaten just drinks  nice, lively place, nice outdoor seating summer fall drinks good, service good location great right movie theater ",EoAY1JSVeJriBzId8lUQwQ,4,21-12-12,review
902,"{u'funny': 0, u'useful': 0, u'cool': 0}",Z3U9fnv8i9rA7yZYpGC66Q,ovpt-qc1tAwy3XD58bmrAw,love ambiance food!!,EoAY1JSVeJriBzId8lUQwQ,4,16-03-13,review
903,"{u'funny': 0, u'useful': 1, u'cool': 0}",Z9RftMXzG39L-h4ubdu_Xw,OyhdOy61kp0aBuJFH6HR3g,$1 burger night tuesday  add ons ,EoAY1JSVeJriBzId8lUQwQ,5,06-04-13,review
904,"{u'funny': 1, u'useful': 0, u'cool': 0}",w0KBFGSbdsUtfaQid2Jzbg,aHTtb8ytElRbcBopcFahOA,"haha came happy hour, just pleased price  guess coming ny, better price wise  $3 draft big selection beers good times  right theater good place chill movie starts   exactly did haha ",EoAY1JSVeJriBzId8lUQwQ,4,04-06-13,review
905,"{u'funny': 0, u'useful': 0, u'cool': 0}",UodvaLoRqKx0XMgS2lfctw,uwSuQHPDXTq8Vx9_xkDOZg,"time went location   sat outside beautiful night   bbq burger fries   price burger expected better   burger came meat   looked large piled   addition, drinks expensive!  just cocktail run $10-$12 aren't large   waitress spent time talking friends table actually tending needs   restaurants waterfront don't know come ",EoAY1JSVeJriBzId8lUQwQ,3,24-07-13,review
906,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,dUO6zcJ3JY5Fl3RxsQ1PGg,"personally enjoyed recent visit bar louie friend completely understand poor reviews help  restaurant pricey waitress bit lackluster does bar louie 3 stars? happy hour nice patio!

happy hour monday-friday 4-7pm offers lots different options -- $3 drafts, $4 wines, $5 martinis, 1/2 price select appetizers flatbreads  friend ordered 4 martinis 3 appetizers 2 $40 total  bad!

i ordered strawberry peach bellini s'mores martini, tasty  shared bruschetta pomodoro, spinach & artichoke dip, roasted vegetable flatbread  food good, order items future recommendation understand bar louie good (happy hour) frequent restaurant times!",EoAY1JSVeJriBzId8lUQwQ,3,07-08-13,review
907,"{u'funny': 1, u'useful': 1, u'cool': 1}",hkbwjnY42LDloMV84Yoy5g,VdJIv0DDV24nXP_AOSYybw,"places presentation nice, taste ordinary  friends went happy hour (starting 5pm)  claimed $1 draft, $5 mixed drinks, half appetizers  got realized happy hour special applies certain items, pretty discount pointless  ended spending fortune beer mediocre appetizers  appetizers really judge entres, rate according eating/drinking experience   got spinach artichoke dip  little runny dip chips ratio disappointing  dip, way obstacles built  don't know did artichoke, super fibrous   felt like chewing grass  overall, recommend place unless money make rain  food way average high price ",EoAY1JSVeJriBzId8lUQwQ,2,19-12-13,review
908,"{u'funny': 0, u'useful': 1, u'cool': 0}",n0UouedfuPP9Q65wO46kdg,Z_W2F6Pg606RsvvEd2H2KQ,"i'm surprised low reviews  regular  little bit pricey, concern  like pricey days  pretzel appetizer -fantastic- hot, fresh pretzels sauces  regularly grilled vegetable wrap, broccoli instead fries, salad wedge  they've got nice outdoor seating great ornaments, outdoors past, service really bad  quit going having wave' check  2-3 years, really good  i've staff professional, attentive, responsive, friendly  maybe old reviews?",EoAY1JSVeJriBzId8lUQwQ,5,21-12-13,review
909,"{u'funny': 0, u'useful': 0, u'cool': 0}",fVCwHdAELZAa_YuderbTdg,Q66ksWLKcM71qYSPPryZVA,"place pretty good food, service just horrible  friend said hire looks, work ethic  plus fact took minutes just couple appetizers ridiculous  server interested table girls actually waiting  couple came time wasn't attended appetizers cleared  food pretty good, service won't returning ",EoAY1JSVeJriBzId8lUQwQ,3,20-01-14,review
910,"{u'funny': 0, u'useful': 0, u'cool': 0}",aJf2Efw3pilH26zmSn2lPw,0hRTbQkIP7DrWYt_EqveZQ,"far chain restaurants bar louie ok  really like appetizers salads, don't care burgers pastas  drinks ok  they're normal corporate restaurant drinks   e , applebees service hit miss  time went, just fine service  time just fine  server little spazzy new doesn't know wtf he's talking  went ordered red zinfandel brought white zinfandel argued red zinfandel  explain white zinfandel confusing fact, pink  don't think believed  would've amusing weren't fact actually annoying)  things like: calamari, pretzel sticks, wedge salad, sandwiches  things dislike: frozen burgers sell $1 great stop right movie loews, :-)",EoAY1JSVeJriBzId8lUQwQ,3,29-01-14,review
911,"{u'funny': 0, u'useful': 0, u'cool': 0}",roReLynNBIuqwH47ow77SQ,BaupWlBieG9kOZL7cmuzjQ,"servers chatting, paying attention tables  salad ready window  worst serves ",EoAY1JSVeJriBzId8lUQwQ,1,01-02-14,review
912,"{u'funny': 0, u'useful': 0, u'cool': 0}",URwqYyZV2XwM-GoF_f6_MQ,Q-6vjjSNj6sqzQKVLRw01w,"say, experience night bar louie wonderful  hesitant reviews husband convinced try  place seat loud  little underwhelmed got used enjoying energy service fantastic  courtney great - super attentive, brought drinks 5 minutes, brought food quickly, checked just    place packed drinks perfect, just strong  tried peach lighting tiki drink  liked tiki thing better that's just personal choice  real berries mixed  yum food    turkey/ham/brie sandwich delicious husband loved burger  highlight meal whiskey cake  sonnet-worthy definitely ",EoAY1JSVeJriBzId8lUQwQ,4,23-02-14,review
913,"{u'funny': 0, u'useful': 0, u'cool': 0}",Nf0SSRgStO8scYoPSNVqag,ls4sI-638-OshniyP2IpFQ,"favorite places, thee best lemon drop martini's    plus bar tender looks like clark kent(superman) handsome guy",EoAY1JSVeJriBzId8lUQwQ,5,08-03-14,review
914,"{u'funny': 1, u'useful': 0, u'cool': 1}",bvu13GyOUwhEjPum2xjiqQ,qMh1G3lYfr8Zr-CmdzucJw,"meh, just don't appeal bar louis pittsburghers  guess particular restaurant benefits people work waterfront stopping shift  packed  close amc theater, traffic movies  expensive, food  ahead bbq ranch chicken salad chicken  bbq ranch dressing good, easy duplicate home  equal parts ranch dressing kc masterpiece hickory bbq sauce drop worcestershire drop franks hot sauce  tuesday dollar burgers 5 midnight, daily drink happy hour selections, that's  skip  caveat location, free parking  station square's location gotta pay park jalopy i'm eager place sees huge drop business burgatory opens street ",EoAY1JSVeJriBzId8lUQwQ,1,20-03-14,review
915,"{u'funny': 0, u'useful': 0, u'cool': 0}",Br0hRNDvFXLz4AM51GwmMw,87RUtajQQ3LSa4OMOakPzw,"normally bar louie fan - husband love tampa   location needs lot work   went friday evening improv   looking meet friends drinks quick bite eat   got food level service received   got 6:40/6:45 happy hour wrapping say bar 3/4   plenty tables   sign run opposite direction   grabbed table   clock watcher, sure long took server 5-7 minutes   got drinks 7:04   reason know looking phone husband wanted apps ordered end happy hour   went window   friends ordered drinks   finished left   server nice, issue   issue grossly understaffed   bartenders think) nearly cocktail servers   server apologized wait drinks, explained away happens end happy hour bar swamped""   sign need staff   happen bar   staff   ended passing food worried time, fact did hh pricing   opinion, honored hh pricing ready order food 7:50/7:55   ended going improv got food   bar louie lost great deal money lack staffing pittsburgh business friends live ",EoAY1JSVeJriBzId8lUQwQ,2,23-04-14,review
916,"{u'funny': 0, u'useful': 0, u'cool': 0}",cFZWUEv28HKZIAr4ZMJoRA,_VStn1OldxsCFp5kSQR4uw,"stopped enjoy drink movie  server, friendly  husband margarita server suggested berry mojito drinks overly sweet barely alcohol   finished drink, used fork dig blackberries disgust), decent sized piece clear saran wrap! ugg! did muddle mint saran wrap?!!! comped drink won't speak food didn't atmosphere loud difficult conversation repeating ",EoAY1JSVeJriBzId8lUQwQ,1,26-04-14,review
917,"{u'funny': 0, u'useful': 0, u'cool': 0}",IXqt0sAKos17htM32PfOkQ,H3HTPi76iWzUxGNyB-ONrQ,"review place  sat waited waitress order, waited waited got tired just left  clear saturday afternoon, maybe like 10 tables people saw 3 waitress walking  think probably bad idea ignore people come restaurant, especially burgatory just opened street ",EoAY1JSVeJriBzId8lUQwQ,1,04-05-14,review
918,"{u'funny': 0, u'useful': 0, u'cool': 0}",N_cH3QA_eXXmnzz-nzEeKA,2UQ-TQfZVaAYQTRahSZULQ,"man, haters gonna hate   listen, y'all, bar louie isn't fancy   just extensive martini list won't fool   food good ole american bar grub beer selection decent   staff nice wannabe rowdy group friends spent summer day sitting table hours drinking dollar beers   long bar louie keeps having $1 burger days (tuesdays) $1 beer days (wednesdays), continue fan   fyi, fanatically cheap movie & dinner/drinks weekday date spot ",EoAY1JSVeJriBzId8lUQwQ,4,20-05-14,review
919,"{u'funny': 0, u'useful': 0, u'cool': 0}",xZEPhslvDx20A_YdS_FnNg,hjSQrBGkxBAcFVkw7P_3bA,food okay  noise level--with 10 people huge room--deafening  awful acoustics!,EoAY1JSVeJriBzId8lUQwQ,2,25-05-14,review
920,"{u'funny': 0, u'useful': 0, u'cool': 0}",bpS6QV1eLwsGOJuZDJJd3w,8pbc1nOMMf4jgPBfTdl8Uw,food shitty probably good cook knew cook correctly   staff ok complaints drinks good,EoAY1JSVeJriBzId8lUQwQ,2,01-06-14,review
921,"{u'funny': 0, u'useful': 0, u'cool': 0}",5s0YP_ZMshAYPb0VdSfukw,OrGj5AudmmK-AuPBcDADnQ,"eh, place okay sort weird crowd/overall experience saturday night bobby came dinner sat bar  tip: sit taps, bother acknowledge exist  moved seats, finally asked like drink waiting 5+ minutes original seats  wasn't busy,  people sitting bar bit older  bar louie trying hard trendy decor/neon blue lighting/extensive martini list  maybe i'm just salty wait ",EoAY1JSVeJriBzId8lUQwQ,2,24-08-14,review
922,"{u'funny': 0, u'useful': 1, u'cool': 0}",gtJJBaQwTwE45NnNF0coVA,DvSFnw16Xpbx0CdoG2LzYw,"like bar louie outdoor dining experience biking rail trail movie   twice before-mentioned occasions times appetizers   note catch happy hour 5 7pm weeknights, pocket book thank diners selected appetizers share visit second visit quite satisfied presentation, quantity, quality highly recommend bruschetta pomodoro calamari (breaded just right overdone) ",EoAY1JSVeJriBzId8lUQwQ,4,03-09-14,review
923,"{u'funny': 0, u'useful': 0, u'cool': 0}",JPPhyFE-UE453zA6K0TVgw,VzScSspsGqXTlEBfs0yb8w,really thing good place happy hour  wants pay $8 glass wine short pour quality ,EoAY1JSVeJriBzId8lUQwQ,2,13-09-14,review
924,"{u'funny': 0, u'useful': 0, u'cool': 1}",DLu1Bum8EXNE62xno-v0VA,COCO_g8fJzv1NiDqoNKgpg,"don't frequent bar louie, really don't plan change time soon  i've eaten stopped drinks couple times years just haven't super impressed place food decent - years splurged enormous fried chicken sandwich definitely enjoyed glutton - meals appetizers alike admittedly ""wowed""  enjoy cocktails consider stopping just drinks problem things way overpriced  happy hour drinks pretty costly, mention think drinks personally like don't qualify happy hour discount, disappointing  stopped friends movie drink cost $10  large sorry, kind ridiculous, especially there's cheaper places drinks area food drinks definitely a-ok albeit overpriced, place rated 3 stars mind hear think eat  good lord, they're just loud! leave sore throat yelling make heard  cool, bar louie  cool food drinks fine loud venue prices mean definitely favorite places - given options waterfront don't expect time soon ",EoAY1JSVeJriBzId8lUQwQ,2,11-10-14,review
925,"{u'funny': 0, u'useful': 0, u'cool': 0}",KSS6v5fcZNoelu4eEZCFcw,gNSSicoQ9NThR3Hkmsa5AQ,"sons came tuesday dollar burger night  gat ""burger"" (beef, chicken, portabella, turkey) bun lettuce buck  add toppings complete burger small cost-cheese 75 cents, veggies 50 cents, artery cloggers 75 cents, sauce 25 cents  headings items listed them-like 9 different cheeses  basket tots fries small price  burger $2 25 added toppings  best burger i've  best $2 25 burger i've  yes  kind russian roulette burger come cooked  son's burger pink middle  probably sent don't mind little pink  love tater tots!  crispy right salt  yummy!!
our server great definitely ",EoAY1JSVeJriBzId8lUQwQ,3,18-11-14,review
926,"{u'funny': 0, u'useful': 0, u'cool': 0}",U3scIL7PBxkNfSeRNvU2HQ,NGhEojwWOlobC1ZXYIJOqQ,great environment night! songs going lively!! food friends ordered burger fried shrimps great  ordered chicken flatbread really delicious! absolutely loved  definitely just flatbreads,EoAY1JSVeJriBzId8lUQwQ,3,24-11-14,review
927,"{u'funny': 0, u'useful': 0, u'cool': 0}",1PxFWRL7OL5uteROuWEHhA,4JVAq3LT84LMf_mobZIBaA,"great atmosphere humble, especially chain restaurant  service friendly, busy  enjoy taking clients drinks enjoyable bartenders wide array drinks menu  highly recommend chicken sliders try tempura shrimp  sure make reservation busy",EoAY1JSVeJriBzId8lUQwQ,5,02-01-15,review
928,"{u'funny': 0, u'useful': 0, u'cool': 0}",KOrggEZ4aa7JzVIuY-Zgkw,CFIwnY6FN01iGy2CUobE9w,expected  cooler fridays food  clean waiter really cool  slow took seat chatted good way welcomed  bar louie burger meal good  outstanding expected  group ordered avocado fries meatball appetizers  avocado fries good add salt  meat balls small slices garlic bread fun share yummy went slow sunday night  clean food came time  rate places expect try's think  just different kind fridays  great music playlist ,EoAY1JSVeJriBzId8lUQwQ,4,09-02-15,review
929,"{u'funny': 0, u'useful': 0, u'cool': 0}",7mXLDmZdgvAI_oQFH3K2QA,EjKzcSOZU7kiykpI5EvGBQ,"boyfriend dined bar louie waterfront month ago; time eating pretty impressed!

we got loaded nachos appetizer toppings fresh come, mention delicious!

i ordered pasta remember asked artichokes  turned artichokes pre-mixed recipe, waitress came informed chef whipping special batch just extremely grateful impressed delicious, decor industrial chic love) atmosphere buzzing fun  menu tad exotic small-town pallet, great  complaint fact seat wandered crowded restaurant 10 minutes seat  food service certainly",EoAY1JSVeJriBzId8lUQwQ,4,23-02-15,review
930,"{u'funny': 0, u'useful': 0, u'cool': 0}",ixtgA0NirLwnnP2ozDwePQ,hEDfrg6w7XW4oGhTX6GPlQ,best place late dinner  pretty diverse interesting  menu  kitchen open til  atmosphere relaxing staff pleasant ,EoAY1JSVeJriBzId8lUQwQ,5,26-02-15,review
931,"{u'funny': 0, u'useful': 0, u'cool': 0}",tvORlACAUAFXNEGVYVNWhg,MfD1llxvAPHcOMFmPvQkfw,went evening  chop chop salad awesome  shrimp tempora bready  bartenders awful ,EoAY1JSVeJriBzId8lUQwQ,3,20-03-15,review
