,votes,user_id,review_id,text,business_id,stars,date,type
772,"{u'funny': 0, u'useful': 0, u'cool': 0}",WUSgPyT3p6duI27l2QkGRQ,tK4XZiAnQPesy9i5WP7thQ,stuffed spicy serious delicious mac-n-cheese good jalapeno good good little disappointing dry key outstanding vibrant enjoyable next,McikHxxEqZ2X0joaRNKlaw,4,01-01-16,review
773,"{u'funny': 0, u'useful': 1, u'cool': 0}",KSS6v5fcZNoelu4eEZCFcw,V25iMGV504Dc0B7FpAnJrg,late hopping-the restaurant restaurant great grilled red great grilled good smokey huge little soft few few perfect good,McikHxxEqZ2X0joaRNKlaw,4,02-01-16,review
774,"{u'funny': 0, u'useful': 0, u'cool': 0}",csNALHN2BVA7hVgC9ge-VQ,cNlBP075Q0g_UpupGEhvXA,bad past good hungry dining Every bad decent passable soft simple diet funky weird diet regular incorrect lukewarm new unlikely fine satisfied few full crispy abandon own classic cheese much good favorite small hungry,McikHxxEqZ2X0joaRNKlaw,1,05-01-16,review
775,"{u'funny': 0, u'useful': 0, u'cool': 0}",pJeOLsK8IWGeM5KKewO4hA,hAzwPxBcX19hCREEPtmgWA,good great friendly many,McikHxxEqZ2X0joaRNKlaw,5,09-01-16,review
776,"{u'funny': 0, u'useful': 0, u'cool': 0}",TyxrMu8pBIF1WrTaTf2q3Q,aEvm-HWzScqeP514dTJtYQ,standard good wide solid excellent lackluster sat other awkward good,McikHxxEqZ2X0joaRNKlaw,3,10-01-16,review
777,"{u'funny': 0, u'useful': 1, u'cool': 0}",gILQPFOkYOJaDv3ZhLszLg,GzQixkSZwCMpd4m2MRaMHA,cold short cold comfortable empty comfortable attentive great tasty nachos GOOD half traditional good fatal grilled Overall positive original good good good fair,McikHxxEqZ2X0joaRNKlaw,4,29-01-16,review
778,"{u'funny': 0, u'useful': 0, u'cool': 0}",XnxbxdQJb83KLOOSXpOuUw,8OGsnxunqV6cuQ3IvZ4Rew,bad double swiss tasteless caramelized raw hot okay,McikHxxEqZ2X0joaRNKlaw,1,31-01-16,review
779,"{u'funny': 0, u'useful': 1, u'cool': 0}",jW38xpayJghah5L8i9FOww,XT80DoG0q_Y21YjU6jdaAw,other sat drafty cold great delicious nice nice,McikHxxEqZ2X0joaRNKlaw,4,13-02-16,review
780,"{u'funny': 0, u'useful': 0, u'cool': 0}",78df08rvfTRKXcqxz3eS0A,ig1r73Qqm3vRxFPJdd6UPA,first downtown wonderful next such good much happy great actual average last good dry much cheese busy cheese great sure comfortable large sure cool late decent,McikHxxEqZ2X0joaRNKlaw,3,14-02-16,review
781,"{u'funny': 0, u'useful': 1, u'cool': 0}",DLo9Ugw1LlMPJeBiX7zm8w,LLBzOWcUMpsJBP4MFRUpPg,decent luck high-top available average extraordinary little wine,McikHxxEqZ2X0joaRNKlaw,3,01-03-16,review
782,"{u'funny': 0, u'useful': 1, u'cool': 0}",96Nbis96pknb6T05nKr-0Q,wjFk2IFp8RxCfGmrU6arog,last last entire good extraordinary good mashed good great clean friendly attentive happy,McikHxxEqZ2X0joaRNKlaw,4,06-03-16,review
783,"{u'funny': 0, u'useful': 0, u'cool': 0}",jCe7-XK9GA0AdeKPNCLhqQ,_bPLCcVYvocN3mSMvnErZQ,nice cheese,McikHxxEqZ2X0joaRNKlaw,5,18-03-16,review
784,"{u'funny': 0, u'useful': 0, u'cool': 0}",GjZoIaYYQmRPCSvfd4CLbw,YkmUJQYJTR0_OmBxjWS4rQ,different second great good burnt bad great clean next fresh awesome,McikHxxEqZ2X0joaRNKlaw,2,01-04-16,review
785,"{u'funny': 0, u'useful': 0, u'cool': 0}",VohK-9RThOhnxC9fV1Ec4Q,x8ZUDmh7og-WpspNm6qYUw,disappointed table menus pathetic giant good,McikHxxEqZ2X0joaRNKlaw,2,10-04-16,review
786,"{u'funny': 0, u'useful': 1, u'cool': 0}",KNfnkqbl0ttg6VpOY81bbQ,RDLjicDuOO_8J1hkysYpMA,desirable great clean good sour redeem hot small underwhelming Real,McikHxxEqZ2X0joaRNKlaw,2,14-04-16,review
787,"{u'funny': 0, u'useful': 3, u'cool': 2}",qlcwfLpIG62p2VccbG-idQ,4MvGEJxGwC3qJI8hX7qcrg,few crowded OpenTable able few able good red cheese good apologetic pecan delicious delicious original happy,McikHxxEqZ2X0joaRNKlaw,3,09-05-16,review
788,"{u'funny': 0, u'useful': 0, u'cool': 0}",EBJA1RM-6HfN4R222ilFeA,oZuJfjYU7HlypclphjKCHw,big willing able same adjacent flexible happy fantastic impressed damn good,McikHxxEqZ2X0joaRNKlaw,4,17-05-16,review
789,"{u'funny': 0, u'useful': 0, u'cool': 0}",5saP3QHXgNq738qLCiq12w,1NobV96sTh8yF_Bcov3Fxw,good great early crowded noisy,McikHxxEqZ2X0joaRNKlaw,4,26-05-16,review
790,"{u'funny': 0, u'useful': 2, u'cool': 0}",lAqoz5QTFxp3GDfpq0McRQ,mKs779tUoNZRYYJ-lrDwSQ,many loyal few nice own nice high nice soft cheese good grilled delicious reasonable good,McikHxxEqZ2X0joaRNKlaw,4,01-06-16,review
791,"{u'funny': 0, u'useful': 1, u'cool': 1}",j5oVuzkGBieqUOm8L3v46Q,KBw0yrBKff4Nm_3jf8rcdA,rock horrible horrible cold tiny cold second half second chicken horrid,McikHxxEqZ2X0joaRNKlaw,1,05-06-16,review
792,"{u'funny': 0, u'useful': 1, u'cool': 0}",6J36XywWc15MBLWWAzKi2A,8WEnHgoPsW8ozleiyLir1A,inclined sure good great great comfortable,frIRW4BGhdAWbSsG5ev2ng,4,03-12-13,review
793,"{u'funny': 0, u'useful': 0, u'cool': 0}",fyRXaDxDXsmBHbJ7Z8OK-w,a1X2uH3sjyzePaDeC1q6wg,little mechanical good own unscrupulous Sure great other other normal go-to unfair chief mechanic fine sure mechanical mechanic many new go-to curious little first,frIRW4BGhdAWbSsG5ev2ng,5,06-10-14,review
794,"{u'funny': 0, u'useful': 0, u'cool': 0}",zoJ7kzj2PKaY2lncH6Xr1Q,WWpqZGftoRMPBILH5LD0Iw,Terrible disrespectful next secondary,frIRW4BGhdAWbSsG5ev2ng,1,16-06-15,review
795,"{u'funny': 0, u'useful': 0, u'cool': 0}",vjcjHR3G_Vu-Ruo5JcLtWA,PgMH32OKyeE0Mx9z-WGCsg,Good good High enjoyed decent little grouchy empty,tv8cS4aaA1VDaInYgggb6g,3,23-10-09,review
796,"{u'funny': 0, u'useful': 1, u'cool': 0}",6QhWTugzBJ3cdv2N4WZcSA,0-DxRzXrty179-AuirfFjw,good free ine full two-item bothersome much good high total friendly whole dinner automatic weird complete open whole comfy pretty nice good,tv8cS4aaA1VDaInYgggb6g,3,02-07-10,review
797,"{u'funny': 2, u'useful': 1, u'cool': 0}",_e5drmTJBSV0yiFBrTimtg,e12C1ODIYxUcBzfeQQQGjg,good loyal give great comedian decent only,tv8cS4aaA1VDaInYgggb6g,4,20-12-10,review
798,"{u'funny': 0, u'useful': 0, u'cool': 0}",5kVILHxR7jRljKOfWyFO5w,QHixaKrA7E2UgTgiZ2Er2Q,nightmare outside first quick cheese gracious modified northern,tv8cS4aaA1VDaInYgggb6g,3,30-01-11,review
799,"{u'funny': 1, u'useful': 5, u'cool': 2}",nEYPahVwXGD2Pjvgkm7QqQ,6fj9R0MHiytq48CJT1QVvQ,HUGE great bad pleasant bad small front outside small first first good minimum watered down frou great perfect fantastic great many little Good,tv8cS4aaA1VDaInYgggb6g,3,20-04-11,review
800,"{u'funny': 0, u'useful': 1, u'cool': 0}",_7Lg8iTWpFc0O7PEA8FmbQ,75yXmrGoPIF-FC0RdG0Big,little free good rich frozen fresh artificial big pleasant,tv8cS4aaA1VDaInYgggb6g,3,03-07-11,review
801,"{u'funny': 1, u'useful': 0, u'cool': 0}",jaDTgMqh4DzoLJrMrW3JcA,3hi5sDkD7YU5WJIAKEMgmg,good few good good occasional good big great large massive own first weak strong other enjoyable,tv8cS4aaA1VDaInYgggb6g,3,01-11-11,review
802,"{u'funny': 0, u'useful': 1, u'cool': 1}",bvu13GyOUwhEjPum2xjiqQ,zNc5d7ixrb08e0bHsWM_jA,hilarious excellent past many Much great regular,tv8cS4aaA1VDaInYgggb6g,3,22-01-12,review
803,"{u'funny': 0, u'useful': 0, u'cool': 0}",TK-WVnVbDcDuFbrdWVhYuQ,omJvwWCOITjeqIdb0i0Mgw,clean higher-end two-drink automatic comic own full Total 4-star other glass-wielding unlikely weekly,tv8cS4aaA1VDaInYgggb6g,3,18-03-12,review
804,"{u'funny': 0, u'useful': 0, u'cool': 0}",So32N7bSbUd1RwhFtI6jTQ,1gG4yXgQrHAo7ZyezBkukQ,thankful favorite good documentary Clean good Expensive Expensive french wait true item minimum warm gross gross unusual,tv8cS4aaA1VDaInYgggb6g,4,29-07-12,review
805,"{u'funny': 0, u'useful': 0, u'cool': 0}",e7iHB7gZbVuD-UvJVKe3cQ,NeiNiLOX_HS2KvF320k3vw,please extensive overpriced hard sure many high further automatic tactic presumptuous Overall crappy inclined inclined,tv8cS4aaA1VDaInYgggb6g,2,09-08-12,review
806,"{u'funny': 0, u'useful': 3, u'cool': 0}",8syjbjJRkzxK9RUaKewUrg,SwrlnLby5YNCMo8IYBGzIg,great mediocre nice sterile enough clean comfortable OK small many central big mandatory minimum forced extra several reasonable same bad overpriced ten first ten reasonable few potential workable good high few uncommon own show-viewing poor clear hard many easy difficult automatic unprofessional soft free happy refillable standard diet likely,tv8cS4aaA1VDaInYgggb6g,2,05-09-12,review
807,"{u'funny': 0, u'useful': 0, u'cool': 0}",vFgVosI6MUPX8Y23hmuMXw,FaH9I3K9VkdjRLZfXv_xGg,great great many great much aware strict wish little extensive spotty wait little attentive rude nice,tv8cS4aaA1VDaInYgggb6g,3,06-09-12,review
808,"{u'funny': 0, u'useful': 0, u'cool': 0}",HFWtAL1-caQ_N2_Bl7x2kQ,tLn9Ud7TGEiRFWbUc2008A,great last,tv8cS4aaA1VDaInYgggb6g,2,07-10-12,review
809,"{u'funny': 0, u'useful': 0, u'cool': 0}",f9LuLzqLMNJJoV3zmu6dBA,V5ejTFh_-ah20MI93awyGw,great good few clean good many great low i.e.Tommy same past same few same 4-5 talented other late mediocre minimum large aware tall,tv8cS4aaA1VDaInYgggb6g,3,08-11-12,review
810,"{u'funny': 2, u'useful': 2, u'cool': 0}",cNsuaATGLVUUpDSkChEk-g,Qw0-BqNgV7dxBXFWzXH2Hg,first predetermined brown frozen-then-thawed pinkish few unappetizing poor tragic vegetarian huge sloppy pured canned dish hungry few Inexcusable edible outdated decent memorable huge polite push small good nice-ish little hungry crappy giant high dreadful adorable German adorable German hideous sick many different only Other clear,tv8cS4aaA1VDaInYgggb6g,2,02-12-12,review
811,"{u'funny': 0, u'useful': 0, u'cool': 0}",Nhvkukz5MECqEUQVfh6A6w,GiOKzQTdllQi7ttmaAWckg,new new good good great little,tv8cS4aaA1VDaInYgggb6g,3,13-01-13,review
812,"{u'funny': 0, u'useful': 0, u'cool': 0}",OJuQmL8zhIZXnh9E1W64hA,fUbY5G9uU2Y6bIBLJ_pMEg,last great first poor good second fantastic warm able great,tv8cS4aaA1VDaInYgggb6g,4,06-05-13,review
813,"{u'funny': 0, u'useful': 0, u'cool': 0}",Pc2ezRRHcXUXWXmZutQPeg,O2oeXdtLQZIefThPed-u8g,Good great decent quick next funny,tv8cS4aaA1VDaInYgggb6g,4,18-11-13,review
814,"{u'funny': 0, u'useful': 0, u'cool': 0}",wCJbSEmMeZ0mAnJRQEyfCQ,PRJlLetjjfGLsIsjDeUHbQ,great great later online full outside huge bad funny only outrageous mixed full,tv8cS4aaA1VDaInYgggb6g,3,14-01-14,review
815,"{u'funny': 0, u'useful': 1, u'cool': 0}",2rSeth60_CuWN3ZJ4k41lg,HLo21mT_4rRRZPc4M9PkQA,excited funny funny clear first possible long pleasant nice full mixed short next dogfish expensive doable domestic 4-5 good laugh uncomfortable normal separate was/is stupid nervous first same early awkward stamped sure positive,tv8cS4aaA1VDaInYgggb6g,4,22-01-14,review
816,"{u'funny': 0, u'useful': 0, u'cool': 0}",2_ZX4VQU32gF9Dhi0PhQFw,YD0dLWnTqCgM0SwKB2aoCA,typical other table next last full second complimentary good fine second somehow lousy great hilarious much minimum interested possible preconceived,tv8cS4aaA1VDaInYgggb6g,1,15-02-14,review
817,"{u'funny': 0, u'useful': 3, u'cool': 0}",ckLyJAIbb4Do-ymu8fwMQQ,dQGgmV1tl31l2eRVphz4-A,good bad particular willing busy bad poor favorite two-item rude slow important iceburg shredded other other regular confused odd Overall two-item likely great expensive terrible,tv8cS4aaA1VDaInYgggb6g,3,01-03-14,review
818,"{u'funny': 0, u'useful': 0, u'cool': 2}",cM9e72mfMtKKRmCnS1VGCA,OLtZqsHe-k2tYXl0c59o1Q,first other great hilarious great only little overall cheap,tv8cS4aaA1VDaInYgggb6g,4,24-04-14,review
819,"{u'funny': 0, u'useful': 0, u'cool': 0}",m235WGuRXZe56Ruf4zX2Ig,1YD8oj68J3UagSaVYNioTw,last good long good Fantastic,tv8cS4aaA1VDaInYgggb6g,4,15-05-14,review
820,"{u'funny': 1, u'useful': 1, u'cool': 0}",Vj4O2UfLm8PkGudiije0cw,iHrJAp0VUx_e75z0mMZ--g,such amazing such bitter much outrageous real 11- good great great great fun unexpectedly expensive,tv8cS4aaA1VDaInYgggb6g,3,08-09-14,review
821,"{u'funny': 0, u'useful': 0, u'cool': 0}",NCbTZXXpHXocGGwdJwwskg,xAthLdzIuWvlw_Hcd5lMtA,top nice,tv8cS4aaA1VDaInYgggb6g,5,13-09-14,review
822,"{u'funny': 0, u'useful': 1, u'cool': 1}",jThUkO26of_9arLY5zUszg,wDh0Wek1e9v5apk4ZZ6MWA,fantastic first warm good good long comfortable right little interactive 10:15-10:20 behind main only friendly hungry frustrating minimum great reasonable complete other dry effective overall good,tv8cS4aaA1VDaInYgggb6g,4,11-10-14,review
823,"{u'funny': 0, u'useful': 0, u'cool': 0}",Z2V1WiOtxbjNv4XZuakR8A,HFRMznZYf_0lGqPZm0-c2w,good unacceptable dry edible lil,tv8cS4aaA1VDaInYgggb6g,2,07-11-14,review
824,"{u'funny': 0, u'useful': 1, u'cool': 0}",6QhWTugzBJ3cdv2N4WZcSA,RAIof75TaTVv4Wqkn1LvKQ,sad only national other big fine few blind nice decent new minimum shitty last hilarious nice hot whole amazing right other other free cheap,tv8cS4aaA1VDaInYgggb6g,2,01-02-15,review
825,"{u'funny': 0, u'useful': 0, u'cool': 0}",ix4BCj1a3Q56A-bZBmW2kw,R2XjSTfiYouvLipiCdA4-g,raw loaded cheese,tv8cS4aaA1VDaInYgggb6g,3,06-02-15,review
826,"{u'funny': 0, u'useful': 3, u'cool': 0}",5SLDX3bXcRP52QlStIcYLg,lwcIJiMwk2JPpd9fgeJz7Q,fave good summertime ready first superb huge fine warm hilarious,tv8cS4aaA1VDaInYgggb6g,1,15-02-15,review
827,"{u'funny': 0, u'useful': 1, u'cool': 1}",f3z4VItrhUYgvIIEXdavxw,Uk3F5wwJgFMpZ2g95QiFNQ,only ridiculous horrible second other attentive limited other fortunate last few thin Overall,tv8cS4aaA1VDaInYgggb6g,3,07-03-15,review
828,"{u'funny': 1, u'useful': 1, u'cool': 1}",2Az24juAhTJtmlqr5UWXSQ,qUQhqpIG12RVl40HzcvmYw,little last good full substantial,tv8cS4aaA1VDaInYgggb6g,4,13-04-15,review
829,"{u'funny': 0, u'useful': 0, u'cool': 0}",7Ov7LeD5UzNraPHCcm7WWg,XafFjTOp4XL4xGYUgB7FJA,funny,tv8cS4aaA1VDaInYgggb6g,3,30-09-15,review
830,"{u'funny': 0, u'useful': 0, u'cool': 0}",u5Sa-CikfIYa4WqrFXRrCw,1AK5kNiWKYjE1-EMft9-fQ,national many favorite high disproportional local many main same,tv8cS4aaA1VDaInYgggb6g,3,09-10-15,review
831,"{u'funny': 0, u'useful': 1, u'cool': 0}",64GBbjUMe_n6Yhi7OH_H6Q,k5ZZWd5I7IoEcGK8qkvRmw,good funny special little,tv8cS4aaA1VDaInYgggb6g,3,17-12-15,review
832,"{u'funny': 0, u'useful': 1, u'cool': 0}",t1VtOVP11TqlzsMcngms1g,KXWdSZdcN9lpGJwpS3p4LA,funny great friendly helpful intrusive few 2-drink 2-item minimal great,tv8cS4aaA1VDaInYgggb6g,4,09-01-16,review
833,"{u'funny': 0, u'useful': 1, u'cool': 0}",yE1EwlvQ8eTH3MZ6NzFflA,wI-Ao3n5LALmab6mWA9DWw,big good bad incorrect actual frozen chicken cheap high crappy good optional high reasonable full only 2-item great early outside crappy later attentive quick slow rude twice other napkins opposite new full 2-item,tv8cS4aaA1VDaInYgggb6g,3,29-02-16,review
834,"{u'funny': 0, u'useful': 0, u'cool': 1}",u1KESST6ATusVrn7F6HUvw,ZgBGgiZt2XSQg7LVG2xQWw,open mic excellent pretty nice great nice good wait attentive cool good,tv8cS4aaA1VDaInYgggb6g,3,04-03-16,review
835,"{u'funny': 0, u'useful': 0, u'cool': 0}",gyDzVQR2etAwzwcqIyl76A,hNFhi8dsE7-ELMOM4BLt4A,last good good friendly okay inside next bad booth 5th rude large okay 5th fine friendly fine wine great pleasant wish,tv8cS4aaA1VDaInYgggb6g,4,13-04-16,review
836,"{u'funny': 0, u'useful': 0, u'cool': 0}",6MQE82d--_2wTdTnL8Jdxw,WCW4HP7ykWndpat-awE2Bw,first last iffy great other wait attentive much small snag great great Overall fun,tv8cS4aaA1VDaInYgggb6g,4,04-06-16,review
837,"{u'funny': 0, u'useful': 0, u'cool': 0}",prVfGCe-eVKAXlVsg1npeQ,z9Da2L7uzL6AwhWyt99YaA,insane enormous standard,eT5Ck7Gg1dBJobca9VFovw,4,30-07-07,review
838,"{u'funny': 1, u'useful': 2, u'cool': 1}",jwKgiDjVEC8DPjG5NTGllg,yng-xpSTxU1XSlAcQ1XvVA,Giant like Natural/organic fancy Long ethnic mexican indian italian asian jewish fresh loyal huge nicer home/seasonal drive-through,eT5Ck7Gg1dBJobca9VFovw,5,03-06-10,review
839,"{u'funny': 0, u'useful': 0, u'cool': 0}",nCi-BpCo_4iNFPb4QWUL6w,mr2BC9jMdrMxoCkK9ygTrA,comprehensive southwestern Giant upscale easy superior,eT5Ck7Gg1dBJobca9VFovw,5,30-12-10,review
840,"{u'funny': 1, u'useful': 2, u'cool': 1}",bvu13GyOUwhEjPum2xjiqQ,jUOTjVMUsAppzr-9Kj7QsQ,nice new good awesome,eT5Ck7Gg1dBJobca9VFovw,3,06-02-11,review
841,"{u'funny': 2, u'useful': 1, u'cool': 0}",nEYPahVwXGD2Pjvgkm7QqQ,2qya_2PQMLB9KKHQvUn5fA,telltale other defunct A-ok whole ethnic ethnic kitty exasperated kinda sorta own sure ice nice sure magical former shiny new,eT5Ck7Gg1dBJobca9VFovw,3,07-02-11,review
842,"{u'funny': 0, u'useful': 1, u'cool': 0}",Enzdhh-rV5JgC4lgg0IdFw,I4Be22XlWOMSSZ0qqAU5fA,organic decent available cute little double-tier freaking awesome cranky i,eT5Ck7Gg1dBJobca9VFovw,4,15-02-11,review
843,"{u'funny': 0, u'useful': 0, u'cool': 1}",_vS9qNQvx8wVUOIkj4qfAg,uMc1yutEhCwOCzx6HmUWBA,great ethnic other hot salad,eT5Ck7Gg1dBJobca9VFovw,4,21-03-11,review
844,"{u'funny': 0, u'useful': 0, u'cool': 0}",B5WkNWDxZ-baWoQc6DBNHA,MTNPsPcCZDT52fM60UKl2A,primary wine crazy expensive cheese salad hot dry international little cosmetics/beauty/bath sufficient open crowded,eT5Ck7Gg1dBJobca9VFovw,4,04-05-11,review
845,"{u'funny': 2, u'useful': 5, u'cool': 4}",nEYPahVwXGD2Pjvgkm7QqQ,5ViCXFz4Xdb3RF7RTHomkQ,extra solid fancier important many rainbow many different close good quick quick,eT5Ck7Gg1dBJobca9VFovw,4,01-10-11,review
846,"{u'funny': 0, u'useful': 0, u'cool': 0}",OHA413ngP41R5y5E4a_JoQ,WiUIebMTIzotKpB4XsX1qg,Giant nice comparable cheese amazing large,eT5Ck7Gg1dBJobca9VFovw,5,07-11-11,review
847,"{u'funny': 0, u'useful': 2, u'cool': 0}",wzewQMHDSnEeh0ZGC7DU0A,1tqmKNUhd5p38-WCT-kzfA,amazing Liquid Hawaiian @ crazy californian corned available bad,eT5Ck7Gg1dBJobca9VFovw,3,21-03-12,review
848,"{u'funny': 0, u'useful': 0, u'cool': 0}",oSo_3ARkzud3Wjc7evC2tg,uqBi-FdpW9Jop8Gqg5j9_g,enough giant only clean friendly resent giant many i overpriced i same i,eT5Ck7Gg1dBJobca9VFovw,4,22-04-12,review
849,"{u'funny': 0, u'useful': 0, u'cool': 0}",bSkco4ZdB7REFtDsJUVrDA,wmmVD_GW9gtYrKYNhogHYA,beautiful quick prepared clean huge prepared available due,eT5Ck7Gg1dBJobca9VFovw,4,06-06-12,review
850,"{u'funny': 0, u'useful': 1, u'cool': 0}",S3wBsjAWlUo61ggMeErjHw,SG3U-z5wSEWVAsikuuREDw,unsalted easy crystal Giant fair common jalapeo flat only much rare unsalted late,eT5Ck7Gg1dBJobca9VFovw,1,29-09-12,review
851,"{u'funny': 0, u'useful': 0, u'cool': 0}",Yvn7DHj7o7sSCH2rNH74Mw,ZZjzr5GjSN7kB_YtUatoBw,extra decent individual bad,eT5Ck7Gg1dBJobca9VFovw,4,20-10-12,review
852,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,kwfTsR9HWyXWFWAMVHuOvA,daily once/week descent favorite nice only wait enough 5-8 open clear,eT5Ck7Gg1dBJobca9VFovw,3,23-10-12,review
853,"{u'funny': 2, u'useful': 3, u'cool': 4}",So32N7bSbUd1RwhFtI6jTQ,VZSC8qFssIvUhby4mTCmEA,antipasta hubby happy,eT5Ck7Gg1dBJobca9VFovw,4,08-05-13,review
854,"{u'funny': 0, u'useful': 0, u'cool': 0}",SzxCLtLcqPjWlY_DlmIg8A,1NLQSahdjKdxrJIHt5PiJw,outrageous next same 30-40 same other open small laziness limited full atrocious exorbitant cart full average full Giant awesome,eT5Ck7Gg1dBJobca9VFovw,2,14-05-13,review
855,"{u'funny': 0, u'useful': 0, u'cool': 0}",RP4kX4YZDvakqSF25tiuEA,5uZ8_StpG-E7ck9kIiOuwA,expensive disappointed dry other dry,eT5Ck7Gg1dBJobca9VFovw,1,19-08-13,review
856,"{u'funny': 0, u'useful': 1, u'cool': 0}",9OZH1Ecw-qUkCW5MS0NefA,85g9TH1xo2-Sw5GJhvlB3g,few random next positive normal similar empty due expensive nice negative many self-checkout third non-express unintuitive normal many self-checkout empty self-checkout specific similar ever-so-slow sure standard whole correct own major likely /rant,eT5Ck7Gg1dBJobca9VFovw,3,28-08-14,review
857,"{u'funny': 0, u'useful': 0, u'cool': 0}",22OgTmm9O84x7v1js4anuw,fwLDS4g5l62vAJ-wNVKBwQ,great solid hot dry wrong crazy super small repairable,eT5Ck7Gg1dBJobca9VFovw,4,08-11-14,review
858,"{u'funny': 1, u'useful': 2, u'cool': 2}",UD7Y1CqfY6mDmRwIuCf6nA,v3lPvPVwVLxwge5jRsa4Pg,little dim typical broad expansive steep many nice extra,eT5Ck7Gg1dBJobca9VFovw,3,06-01-15,review
859,"{u'funny': 0, u'useful': 0, u'cool': 0}",2Az24juAhTJtmlqr5UWXSQ,Bq8fBCvh84l9nDSWJs11xQ,Good wide good,eT5Ck7Gg1dBJobca9VFovw,4,22-02-15,review
860,"{u'funny': 0, u'useful': 0, u'cool': 0}",JPPhyFE-UE453zA6K0TVgw,MaRkZQlazWi9gx1dZQSLUQ,Competitive worthwhile goto clean great prepared busy,eT5Ck7Gg1dBJobca9VFovw,4,14-03-15,review
861,"{u'funny': 0, u'useful': 0, u'cool': 0}",ljGxYz9as2xIvojzh-5Row,PL5tiN19vPHpLJK_3PmOPw,third first wrong sick little dead classic simple specific common antibiotic wait late same exact easy incompetent legit trained random other avoid,eT5Ck7Gg1dBJobca9VFovw,1,17-03-15,review
862,"{u'funny': 0, u'useful': 0, u'cool': 0}",XOw-NpT_dWUeWPpdi4_Z0A,hP7RawOF7rltATqTnkDpvg,couple senior free Last free,eT5Ck7Gg1dBJobca9VFovw,4,12-05-15,review
863,"{u'funny': 0, u'useful': 0, u'cool': 0}",4vhhjORdUs8pBLeEwlvQzA,PYieCET_AugTqdDL16lcnA,giant only old great overall nice,eT5Ck7Gg1dBJobca9VFovw,4,08-08-15,review
864,"{u'funny': 0, u'useful': 0, u'cool': 0}",rONxiM8Hafy5kba3ZLoCbA,eo1PblyxI0cRHanx6mTLOQ,great deli Fresh extra dry other wonderful,eT5Ck7Gg1dBJobca9VFovw,5,06-12-15,review
865,"{u'funny': 1, u'useful': 2, u'cool': 5}",WzaaorVCmUTQvu4mScunNg,7Mjn5P6tnnKfHXcZUy-pvA,giant i thats i equal decent cute little cafe prepared great friendly ect pretty large pretty large rainy similar i,eT5Ck7Gg1dBJobca9VFovw,4,16-02-16,review
866,"{u'funny': 0, u'useful': 0, u'cool': 0}",T_wjLgPOPXry7Bea4MzoVQ,KT-v2v1IS-tPSthwGaQxPA,entire good open nice good much extra enjoyable,HwwEfnZKLNOUoqfgcwAgcQ,4,10-11-09,review
867,"{u'funny': 0, u'useful': 0, u'cool': 0}",clgaCFcZ0-JnM7V9DGbOlg,WliIk23b0WcIFDTYXIezzQ,nice large friendly helpful decent reasonable hard small nice,HwwEfnZKLNOUoqfgcwAgcQ,4,01-01-12,review
868,"{u'funny': 0, u'useful': 1, u'cool': 0}",yfH0ksVwjGmnYuJfUimBJQ,SoOxMOZFmZesuIibNNhxew,independent fair Noble decent popular surprised smallish other ok other popular hard good,HwwEfnZKLNOUoqfgcwAgcQ,3,12-01-12,review
869,"{u'funny': 0, u'useful': 0, u'cool': 0}",bSkco4ZdB7REFtDsJUVrDA,n9kRlFvg-4Q1ihSYnPF9Ww,"Great Barnes and Noble location, and they have plenty of books that'll help you pass the time.",HwwEfnZKLNOUoqfgcwAgcQ,3,02-03-12,review
870,"{u'funny': 1, u'useful': 0, u'cool': 0}",UD7Y1CqfY6mDmRwIuCf6nA,jGsJ75h9cz_eq5bVlM5DJA,other defunct national sure hard audio national,HwwEfnZKLNOUoqfgcwAgcQ,2,10-07-12,review
871,"{u'funny': 0, u'useful': 0, u'cool': 0}",WMTm9HHRA3EewoxTX1Gleg,me4vGBNy0M_yw2eZeHNp9w,Such nice modern new great helpful fair great,HwwEfnZKLNOUoqfgcwAgcQ,5,14-02-13,review
872,"{u'funny': 0, u'useful': 2, u'cool': 2}",e1W6pOaJbovM-jEosgwOCw,ESVYgguyRUjSNSMdWsaRPw,single,HwwEfnZKLNOUoqfgcwAgcQ,5,11-04-13,review
873,"{u'funny': 0, u'useful': 0, u'cool': 0}",E62SZVU_FsbCYaVnMRs4TA,YeAs8_WuWpGeW5Ro3ZrB5g,i packed enough other amidst same great cheap good great i worth wholesale,HwwEfnZKLNOUoqfgcwAgcQ,3,14-10-13,review
874,"{u'funny': 0, u'useful': 0, u'cool': 0}",Q3fFv_ft17OyV-NRF1iQxw,n4NoatKmDs1ly9dLcb2_Dg,packed full miscellaneous large nice cramped easy impressive last hot little impressed high nice great,HwwEfnZKLNOUoqfgcwAgcQ,3,16-11-13,review
875,"{u'funny': 0, u'useful': 1, u'cool': 0}",f1rFU7s8I89kpELGSQz0Yw,saCI6zSfCr--f-fGF2gALg,allllll last single such good particular big pretty clean atrocious own private open actual,HwwEfnZKLNOUoqfgcwAgcQ,3,04-09-14,review
876,"{u'funny': 0, u'useful': 0, u'cool': 0}",p3MF38R3Htt3ZWyPJMTFgQ,Wowy2VJe0Sgrg56ebG95nw,clean helpful available large other organized attractive cafe super comfortable seating convenient,HwwEfnZKLNOUoqfgcwAgcQ,4,03-03-15,review
